product_name,description,main_category,sub_category,target_group,product_type,features,tags,attributes,price
Plastik Saklama Kabı Renkli Seti 8'li,"8 parça renkli plastik saklama kabı seti; BPA free, yığılabilir tasarım",Mutfak,Saklama,Unisex,Saklama Kabı Seti,"8 parça,BPA free,renkli,yığılabilir,sızdırmaz,mikrodalga uyumlu","saklama,kabı,plastik,renkli,set,BPA free","{""kullanim"": [""gıda saklama"", ""okul kumanyası"", ""öğle yemeği""], ""ozellik"": [""8 parça"", ""BPA free"", ""yığılabilir""]}",349
Hava Fritöz Dijital 5L Sıcak Hava,5L kapasiteli dijital ekranlı hava fritöz; yağsız kızartma için sağlıklı pişirme,Mutfak,Küçük Ev Aleti,Unisex,Hava Fritöz,"5L,dijital ekran,yağsız,sıcak hava,8 program,zamanlayıcı","fritöz,hava,dijital,yağsız,kızartma,sağlıklı","{""kullanim"": [""kızartma"", ""pişirme"", ""sağlıklı beslenme""], ""ozellik"": [""5L"", ""dijital"", ""yağsız"", ""8 program""]}",1899
Cam Kettle Aydınlatmalı 1.7L,Cam gövdeli LED aydınlatmalı 1.7L kettle; sıcaklık göstergesi ve otomatik kapanma,Mutfak,Küçük Ev Aleti,Unisex,Kettle,"1.7L,cam gövde,LED ışık,sıcaklık göstergesi,otomatik kapanma","kettle,cam,LED,1.7L,su ısıtıcı,çay","{""kullanim"": [""çay"", ""kahve"", ""anlık su""], ""ozellik"": [""1.7L"", ""cam"", ""LED"", ""sıcaklık göstergesi""]}",899
Çelik Kettle Hızlı Kaynatma 1.5L,1.5L paslanmaz çelik kettle; 60 saniyede kaynatma ve 360° dönebilen taban,Mutfak,Küçük Ev Aleti,Unisex,Kettle,"1.5L,paslanmaz çelik,60 saniye,360° taban,otomatik kapanma","kettle,çelik,hızlı,1.5L,su ısıtıcı","{""kullanim"": [""çay"", ""anlık su"", ""hızlı kaynatma""], ""ozellik"": [""1.5L"", ""paslanmaz çelik"", ""60 saniye""]}",699
Alman Çeliği Bıçak Seti 5 Parça Bloklu,Ahşap bloklu 5 parça Alman çeliği profesyonel bıçak seti; her mutfak işi için,Mutfak,Servis,Unisex,Bıçak Seti,"5 parça,Alman çeliği,ahşap blok,paslanmaz,profesyonel kesim","bıçak,set,alman,çelik,profesyonel,mutfak","{""kullanim"": [""et kesme"", ""sebze"", ""ekmek""], ""ozellik"": [""5 parça"", ""Alman çeliği"", ""ahşap blok""]}",1499
Bambu Kesme Tahtası Büyük Oluklu,Büyük oluklu bambu kesme tahtası; et suyu tutma oluğu ve bakteri dirençli yüzey,Mutfak,Servis,Unisex,Kesme Tahtası,"bambu,büyük,oluklu,antibakteriyel,ağır iş,sap kulplu","kesme,tahta,bambu,büyük,mutfak,doğal","{""kullanim"": [""et kesme"", ""doğrama"", ""büyük porsiyonlar""], ""ozellik"": [""bambu"", ""oluklu"", ""antibakteriyel""]}",449
Tost Makinesi Grill Izgara 900W,"900W tost ve grill ızgara makinesi; sandviç, tost ve ızgara sebze için çift plaka",Mutfak,Küçük Ev Aleti,Unisex,Tost Makinesi,"900W,çift plaka,grill ızgara,yapışmaz,açılır kapak","tost,makinesi,grill,ızgara,900W,sandviç","{""kullanim"": [""tost"", ""sandviç"", ""ızgara""], ""ozellik"": [""900W"", ""çift plaka"", ""yapışmaz""]}",799
Sebze Doğrayıcı Manuel Dilimleyici Seti,"Manuel sebze doğrayıcı ve dilimleyici seti; soğan, havuç, patates için 3 farklı bıçak",Mutfak,Saklama,Unisex,Sebze Doğrayıcı,"manuel,3 bıçak,dilimleyici,doğrayıcı,sebze,patates","sebze,doğrayıcı,dilimleyici,manuel,mutfak,soğan","{""kullanim"": [""soğan doğrama"", ""dilim kesme"", ""patates""], ""ozellik"": [""3 farklı bıçak"", ""manuel"", ""çok fonksiyonlu""]}",399
Araç Şarj Cihazı 65W USB-C PD,65W USB-C Power Delivery araç şarj cihazı; laptop ve telefon hızlı şarj,Otomotiv,Elektronik,Unisex,Araç Şarj Cihazı,"65W,USB-C,PD,laptop şarjı,hızlı şarj,kompakt","araç,şarj,USB-C,65W,PD,hızlı şarj","{""kullanim"": [""laptop şarjı"", ""telefon şarjı""], ""ozellik"": [""65W"", ""USB-C"", ""PD""]}",449
Araç Şarj Cihazı 3 Portlu 60W,"3 portlu 60W araç şarj cihazı; aynı anda 3 cihaz şarj, LED ekran göstergeli",Otomotiv,Elektronik,Unisex,Araç Şarj Cihazı,"3 port,60W,LED ekran,çoklu şarj,hızlı şarj","araç,şarj,3 port,60W,çoklu,LED","{""kullanim"": [""çoklu cihaz şarjı"", ""aile kullanımı""], ""ozellik"": [""3 port"", ""60W"", ""LED ekran""]}",349
Araç Süpürgesi Kablolu 120W Güçlü Emiş,"120W kablolu araç süpürgesi; güçlü emiş gücü, çeşitli ek aparatlar ile",Otomotiv,Temizlik,Unisex,Araç Süpürgesi,"120W,güçlü emiş,kablolu,çeşitli aparatlar,HEPA filtre","araç,süpürge,kablolu,120W,güçlü,temizlik","{""kullanim"": [""araç temizliği"", ""derin temizlik""], ""ozellik"": [""120W"", ""güçlü emiş"", ""HEPA filtre""]}",799
Araç Süpürgesi Şarjlı Kompakt Mini,"Kompakt şarjlı araç süpürgesi; USB-C şarj, hafif gövde ve güçlü emme",Otomotiv,Temizlik,Unisex,Araç Süpürgesi,"şarjlı,kompakt,USB-C,hafif,güçlü emme,360° dönen","araç,süpürge,şarjlı,kompakt,USB-C,mini","{""kullanim"": [""araç temizliği"", ""hızlı temizlik""], ""ozellik"": [""şarjlı"", ""kompakt"", ""USB-C""]}",699
Araç Telefon Tutucu Mıknatıslı Cam Vantuzlu,"Cam vantuzlu mıknatıslı araç telefon tutucu; 360° döner, tüm telefonlara uyumlu",Otomotiv,Aksesuar,Unisex,Araç Telefon Tutucu,"mıknatıslı,cam vantuzu,360° döner,evrensel uyum,kolay montaj","araç,telefon,tutucu,mıknatıslı,360°,cam","{""kullanim"": [""navigasyon"", ""telefon görüntüleme""], ""ozellik"": [""mıknatıslı"", ""cam vantuzu"", ""360°""]}",299
Araç Telefon Tutucu Havalandırma Mıknatıslı,Havalandırma deliğine giren mıknatıslı araç telefon tutucu; görüşü kapatmaz,Otomotiv,Aksesuar,Unisex,Araç Telefon Tutucu,"havalandırma,mıknatıslı,kompakt,360° döner,evrensel","araç,telefon,tutucu,havalandırma,mıknatıslı,kompakt","{""kullanim"": [""navigasyon"", ""müzik kontrolü""], ""ozellik"": [""havalandırma"", ""mıknatıslı"", ""kompakt""]}",249
Araç İçi Organizer Koltuk Arkası Çok Bölmeli,"Koltuk arkasına takılan çok bölmeli araç organizer; tablet, şişe, oyuncak bölmeleri",Otomotiv,Aksesuar,Unisex,Araç İçi Organizer,"koltuk arkası,çok bölmeli,tablet bölmesi,su geçirmez,deri","araç,organizer,koltuk arkası,çok bölmeli,tablet,şişe","{""kullanim"": [""araç düzeni"", ""aile yolculuğu""], ""ozellik"": [""çok bölmeli"", ""tablet bölmesi"", ""su geçirmez""]}",449
Araç Ön Konsol Organizer Deri Kaplı,"Araç ön konsol için deri kaplı organizer; para, kart, telefon için pratik bölmeler",Otomotiv,Aksesuar,Unisex,Araç Organizer,"deri kaplı,çok bölmeli,para,kart,telefon bölmesi,estetik","araç,organizer,konsol,deri,para,kart","{""kullanim"": [""araç düzeni"", ""günlük araç kullanımı""], ""ozellik"": [""deri kaplı"", ""çok bölmeli"", ""estetik""]}",349
Araç Çöp Kovası Mini Askılı Katlanmaz,"Mini askılı araç çöp kovası; sızıntısız iç torba, kolçak veya konsola asılır",Otomotiv,Aksesuar,Unisex,Araç Çöp Kovası,"mini,askılı,sızıntısız,plastik,pratik,çıkarılabilir iç kısım","araç,çöp,kova,mini,askılı,temizlik","{""kullanim"": [""araç temizliği"", ""çöp saklama""], ""ozellik"": [""mini"", ""askılı"", ""sızıntısız""]}",149
Araç Çöp Kovası Katlanabilir Su Geçirmez,Katlanabilir su geçirmez araç çöp kovası; büyük kapasiteli ve kolay boşaltma,Otomotiv,Aksesuar,Unisex,Araç Çöp Kovası,"katlanabilir,su geçirmez,büyük kapasite,kolay boşaltma","araç,çöp,kova,katlanır,su geçirmez,büyük","{""kullanim"": [""araç temizliği"", ""seyahat""], ""ozellik"": [""katlanabilir"", ""su geçirmez"", ""büyük kapasite""]}",199
Araç Parfümü Ahşap Bambu Doğal,Doğal bambu özlü araç parfümü; koku yayıcı ve estetik tasarım,Otomotiv,Aksesuar,Unisex,Araç Parfümü,"doğal bambu,uzun ömürlü,koku yayıcı,estetik,asılır","araç,parfüm,bambu,doğal,koku,estetik","{""kullanim"": [""araç kokulandırma""], ""ozellik"": [""doğal bambu"", ""uzun ömürlü"", ""estetik""]}",199
Araç Parfümü Aktif Karbon Yenileyici,Aktif karbon bazlı araç koku yenileyici; kötü kokuları emer ve temiz hava sağlar,Otomotiv,Aksesuar,Unisex,Araç Parfümü,"aktif karbon,koku emici,doğal,60 gün etkili,koku yenileyici","araç,parfüm,karbon,koku,yenileyici,temiz hava","{""kullanim"": [""araç kokulandırma"", ""kötü koku giderme""], ""ozellik"": [""aktif karbon"", ""60 gün"", ""doğal""]}",169
Koltuk Kılıfı Komple Set Deri Görünümlü,"Komple araç koltuk kılıfı seti; ön ve arka koltuklar dahil, deri görünümlü",Otomotiv,Aksesuar,Unisex,Koltuk Kılıfı,"komple set,deri görünümlü,ön ve arka,evrensel uyum,kolay montaj","koltuk,kılıf,deri,set,araç,interior","{""kullanim"": [""araç iç dekorasyonu"", ""koltuk koruma""], ""ozellik"": [""komple set"", ""deri görünümlü"", ""evrensel""]}",899
Koltuk Kılıfı Kumaş Universal Nefes Alır,Universal kumaş araç koltuk kılıfı; nefes alır materyal ve kolay montaj,Otomotiv,Aksesuar,Unisex,Koltuk Kılıfı,"kumaş,nefes alır,evrensel,kolay montaj,yıkanabilir","koltuk,kılıf,kumaş,evrensel,nefes alır","{""kullanim"": [""koltuk koruma"", ""araç iç dekorasyon""], ""ozellik"": [""kumaş"", ""nefes alır"", ""yıkanabilir""]}",599
Lastik Parlatıcı Sprey 400ml Uzun Ömürlü,"400ml lastik parlatıcı sprey; su bazlı, uzun ömürlü parlak görünüm",Otomotiv,Temizlik,Unisex,Lastik Parlatıcı,"400ml,sprey,su bazlı,uzun ömürlü,kolay uygulama","lastik,parlatıcı,sprey,araç,temizlik,bakım","{""kullanim"": [""lastik bakımı"", ""araç temizliği""], ""ozellik"": [""400ml"", ""sprey"", ""su bazlı"", ""uzun ömürlü""]}",179
Lastik Parlatıcı Jel Süngerlü Uygulayıcı,Süngerlü uygulayıcılı lastik parlatıcı jel; kolay uygulama ve uzun süreli parlaklık,Otomotiv,Temizlik,Unisex,Lastik Parlatıcı,"jel,süngerlü uygulayıcı,uzun süreli,kolay uygulama,yüksek parlaklık","lastik,parlatıcı,jel,süngerlü,araç,bakım","{""kullanim"": [""lastik bakımı"", ""araç temizliği""], ""ozellik"": [""jel"", ""süngerlü uygulayıcı"", ""uzun süreli""]}",149
Araç Güneşliği Ön Cam Akordeon XL,"XL boyut katlanır akordeon ön cam güneşliği; güneş ışınlarını engeller, hafif",Otomotiv,Aksesuar,Unisex,Araç Güneşliği,"akordeon,XL,hafif,UV koruyucu,kolay depolama","güneşlik,araç,ön cam,akordeon,UV,katlanır","{""kullanim"": [""UV koruması"", ""araç serinliği""], ""ozellik"": [""akordeon"", ""XL"", ""UV koruyucu""]}",249
Araç Yan Cam Güneşliği Rulo 2'li Set,Arka yan camlar için rulo güneşlik 2'li set; çocuk koruması için UV filtre,Otomotiv,Aksesuar,Unisex,Araç Güneşliği,"rulo,2'li set,yan cam,UV filtre,çocuk koruması,kolay montaj","güneşlik,yan cam,rulo,set,çocuk,UV","{""kullanim"": [""çocuk UV koruması"", ""araç serinliği""], ""ozellik"": [""rulo"", ""2'li set"", ""UV filtre""]}",199
FM Transmitter Bluetooth 5.0 Ekranlı,"Bluetooth 5.0 FM transmitter; çift USB şarj, ses kalitesi yüksek, ekranlı",Otomotiv,Elektronik,Unisex,FM Transmitter,"Bluetooth 5.0,çift USB,ekranlı,yüksek ses kalitesi,eller serbest","FM,transmitter,bluetooth,araç,müzik,şarj","{""kullanim"": [""araç müziği"", ""telefon şarjı"", ""eller serbest""], ""ozellik"": [""Bluetooth 5.0"", ""çift USB"", ""ekranlı""]}",399
Araç Kamerası DVR Gece Görüşlü 4K,4K çözünürlüklü gece görüşlü araç kamerası; park modu ve çarpışma algılama,Otomotiv,Elektronik,Unisex,Araç Kamerası,"4K,gece görüşü,park modu,çarpışma algılama,G-sensör","araç,kamera,4K,gece,DVR,güvenlik","{""kullanim"": [""yol güvenliği"", ""kayıt"", ""park""], ""ozellik"": [""4K"", ""gece görüşü"", ""park modu"", ""G-sensör""]}",1299
OBD2 Tanı Cihazı Kablosuz Bluetooth,Kablosuz Bluetooth OBD2 araç tanı cihazı; arıza kodu okuma ve silme,Otomotiv,Elektronik,Unisex,OBD2 Cihazı,"bluetooth,arıza kodu,kablosuz,tüm marka uyumlu,gerçek zamanlı","OBD2,araç,tanı,arıza,bluetooth,kod okuma","{""kullanim"": [""arıza tespiti"", ""araç bakımı""], ""ozellik"": [""bluetooth"", ""kablosuz"", ""tüm marka uyumlu""]}",599
Araç Lastik Pompası Dijital Ekranlı,Dijital ekranlı araç lastik pompası; otomatik basınç ayarı ve LED aydınlatma,Otomotiv,Temizlik,Unisex,Lastik Pompası,"dijital ekran,otomatik basınç,LED aydınlatma,12V,taşınabilir","lastik,pompa,dijital,basınç,araç,acil","{""kullanim"": [""lastik şişirme"", ""acil durum""], ""ozellik"": [""dijital ekran"", ""otomatik basınç"", ""LED""]}",849
Araç Takviye Başlatma Kablosu 400A,400A güçlü araç takviye başlatma kablosu; bakır kablo ve 2.5m uzunluk,Otomotiv,Temizlik,Unisex,Takviye Kablosu,"400A,bakır kablo,2.5m,tüm araçlara uyumlu,izo koruyucu klips","takviye,kablo,akü,başlatma,400A,acil durum","{""kullanim"": [""akü takviyesi"", ""acil başlatma""], ""ozellik"": [""400A"", ""bakır"", ""2.5m""]}",499
Direksiyon Kılıfı Deri Dikişli Kaymaz,"Deri dikişli kaymaz direksiyon kılıfı; evrensel boyut, konforlu tutuş",Otomotiv,Aksesuar,Unisex,Direksiyon Kılıfı,"deri dikişli,kaymaz,evrensel boyut,konforlu tutuş,nefes alır","direksiyon,kılıf,deri,kaymaz,araç,konfor","{""kullanim"": [""konforlu sürüş"", ""direksiyon koruması""], ""ozellik"": [""deri"", ""kaymaz"", ""evrensel""]}",349
Araç Paspas Seti 4 Parça Kauçuk Siyah,4 parça siyah kauçuk araç paspas seti; tam kaplama ve anti-kayma alt yüzey,Otomotiv,Aksesuar,Unisex,Araç Paspas Seti,"4 parça,kauçuk,siyah,anti-kayma,kolay temizlik,tam kaplama","paspas,araç,kauçuk,4 parça,siyah,anti-kayma","{""kullanim"": [""araç iç zemin koruması""], ""ozellik"": [""4 parça"", ""kauçuk"", ""anti-kayma"", ""kolay temizlik""]}",549
Araç Cam Temizleyici Sprey Konsantre,"Konsantre araç cam temizleyici sprey; yağ, böcek ve parmak izi giderir",Otomotiv,Temizlik,Unisex,Cam Temizleyici,"konsantre,sprey,yağ giderici,böcek giderici,parmak izi giderici","cam,temizleyici,araç,sprey,böcek,yağ","{""kullanim"": [""cam temizliği"", ""bakım""], ""ozellik"": [""konsantre"", ""sprey"", ""çok amaçlı""]}",179
Araç Boya Koruma Cila Sprey 500ml,500ml araç boya koruma cila spreyi; UV koruma ve uzun ömürlü parlak yüzey,Otomotiv,Temizlik,Unisex,Araç Cilası,"500ml,UV koruma,sprey,uzun ömürlü,kolay uygulama","araç,cila,boya,koruma,UV,sprey","{""kullanim"": [""araç bakımı"", ""boya koruma""], ""ozellik"": [""500ml"", ""UV koruma"", ""uzun ömürlü""]}",299
Sırt Çantası Günlük 20L Hafif,20L hafif günlük kullanım sırt çantası; laptop bölmesi ve su şişesi cebi,Aksesuar,Çanta,Unisex,Sırt Çantası,"20L,hafif,laptop bölmesi,su şişesi cebi,ergonomik","çanta,sırt,günlük,20L,laptop,okul","{""kullanim"": [""okul"", ""günlük"", ""seyahat""], ""ozellik"": [""20L"", ""laptop bölmesi"", ""su şişesi cebi""]}",599
Laptop Sırt Çantası 15.6 inç Su Geçirmez,15.6 inç laptop için su geçirmez sırt çantası; USB şarj portu ve çok bölmeli,Aksesuar,Çanta,Unisex,Sırt Çantası,"su geçirmez,15.6 inç laptop,USB şarj portu,çok bölmeli,ergonomik","çanta,sırt,laptop,su geçirmez,USB,ofis","{""kullanim"": [""ofis"", ""seyahat"", ""laptop taşıma""], ""ozellik"": [""su geçirmez"", ""USB şarj"", ""15.6 inç""]}",899
Deri Omuz Çantası Kadın Mini Flap,Mini flap kapanlı deri görünümlü kadın omuz çantası; ayarlanabilir uzun askı,Aksesuar,Çanta,Kadın,Omuz Çantası,"mini,flap kapak,deri görünümlü,uzun askı,şık,ayarlanabilir","çanta,omuz,kadın,mini,deri,şık,günlük","{""kullanim"": [""günlük"", ""gece çıkışı"", ""alışveriş""], ""ozellik"": [""mini"", ""flap kapak"", ""ayarlanabilir askı""], ""hedef"": [""kadın""]}",599
Erkek Omuz Çantası Kanvas Günlük,Kanvas erkek omuz çantası; tablet bölmesi ve çok cepli tasarım,Aksesuar,Çanta,Erkek,Omuz Çantası,"kanvas,tablet bölmesi,çok cepli,günlük,erkek","çanta,omuz,erkek,kanvas,tablet,günlük","{""kullanim"": [""günlük"", ""tablet taşıma"", ""ofis""], ""ozellik"": [""kanvas"", ""tablet bölmesi"", ""çok cepli""], ""hedef"": [""erkek""]}",549
Bel Çantası Spor Su Geçirmez 5L,"5L su geçirmez spor bel çantası; koşu, bisiklet ve outdoor için reflektörlü",Aksesuar,Çanta,Unisex,Bel Çantası,"5L,su geçirmez,reflektörlü,koşu,bisiklet,outdoor","bel çantası,spor,su geçirmez,koşu,outdoor,reflektör","{""kullanim"": [""koşu"", ""bisiklet"", ""outdoor""], ""ozellik"": [""5L"", ""su geçirmez"", ""reflektörlü""]}",349
Seyahat Bel Çantası Gizli Cepli RFID,RFID korumalı gizli cepli seyahat bel çantası; kart kopyalamaya karşı güvenli,Aksesuar,Çanta,Unisex,Bel Çantası,"RFID korumalı,gizli cep,seyahat,ince,su geçirmez","bel çantası,seyahat,RFID,güvenlik,gizli cep","{""kullanim"": [""seyahat"", ""güvenlik""], ""ozellik"": [""RFID korumalı"", ""gizli cep"", ""ince""]}",449
Güneş Gözlüğü Polarize UV400 Erkek Pilot,Polarize UV400 korumalı pilot çerçeve erkek güneş gözlüğü; sürüş ve outdoor,Aksesuar,Gözlük,Erkek,Güneş Gözlüğü,"polarize,UV400,pilot çerçeve,erkek,sürüş,outdoor","güneş,gözlük,polarize,UV400,erkek,pilot,sürüş","{""kullanim"": [""sürüş"", ""outdoor"", ""spor""], ""ozellik"": [""polarize"", ""UV400"", ""pilot çerçeve""], ""hedef"": [""erkek""]}",599
Güneş Gözlüğü Kare Çerçeve Kadın Şık,Kare çerçeveli şık kadın güneş gözlüğü; UV400 koruma ve hafif asetat çerçeve,Aksesuar,Gözlük,Kadın,Güneş Gözlüğü,"kare çerçeve,UV400,asetat,hafif,şık,kadın","güneş,gözlük,kare,kadın,UV400,asetat","{""kullanim"": [""günlük"", ""tatil"", ""şehir""], ""ozellik"": [""kare çerçeve"", ""UV400"", ""asetat""], ""hedef"": [""kadın""]}",549
Güneş Gözlüğü Aviator Klasik Unisex,Klasik aviator tasarım unisex güneş gözlüğü; metal çerçeve ve polarize cam,Aksesuar,Gözlük,Unisex,Güneş Gözlüğü,"aviator,metal çerçeve,polarize,klasik,unisex,UV korumalı","güneş,gözlük,aviator,metal,klasik,polarize","{""kullanim"": [""günlük"", ""seyahat"", ""outdoor""], ""ozellik"": [""aviator"", ""metal çerçeve"", ""polarize""]}",499
Deri Kemer Erkek Klasik Tokalı,Klasik tokalı hakiki deri erkek kemeri; 3cm genişlik ve ayarlanabilir uzunluk,Aksesuar,Kemer,Erkek,Kemer,"hakiki deri,klasik toka,3cm genişlik,ayarlanabilir,dayanıklı","kemer,deri,erkek,klasik,toka,hakiki","{""kullanim"": [""ofis"", ""resmi"", ""günlük""], ""ozellik"": [""hakiki deri"", ""3cm"", ""ayarlanabilir""], ""hedef"": [""erkek""]}",449
Deri Kemer Kadın İnce Altın Tokalı,İnce altın tokalı kadın deri kemeri; bluz ve pantolon kombinleri için şık,Aksesuar,Kemer,Kadın,Kemer,"ince,altın toka,deri,kadın,şık,kombine edilebilir","kemer,deri,kadın,ince,altın toka,şık","{""kullanim"": [""günlük"", ""şık kombinler""], ""ozellik"": [""ince"", ""altın toka"", ""deri""], ""hedef"": [""kadın""]}",349
Kol Saati Analog Minimalist Erkek Deri Kordon,Minimalist tasarım deri kordonlu erkek kol saati; ince gövde ve sade kadran,Aksesuar,Saat,Erkek,Kol Saati,"minimalist,deri kordon,ince,su dayanımlı,sade kadran","saat,kol,erkek,minimalist,deri,ince","{""kullanim"": [""günlük"", ""ofis"", ""resmi""], ""ozellik"": [""minimalist"", ""deri kordon"", ""ince""], ""hedef"": [""erkek""]}",899
Kol Saati Kadın Çelik Kordon Rose Gold,Rose gold çelik kordonlu kadın kol saati; zarif tasarım ve kristal detaylar,Aksesuar,Saat,Kadın,Kol Saati,"rose gold,çelik kordon,zarif,kristal,su dayanımlı,kadın","saat,kol,kadın,rose gold,çelik,zarif","{""kullanim"": [""günlük"", ""özel gün""], ""ozellik"": [""rose gold"", ""çelik kordon"", ""kristal detay""], ""hedef"": [""kadın""]}",1199
Kolye Gümüş İnce Zincir Kadın 45cm,45cm ince gümüş zincir kolye; minimalist tasarım ve her tarza uyumlu,Aksesuar,Takı,Kadın,Kolye,"gümüş,ince zincir,minimalist,45cm,ayarlanabilir","kolye,gümüş,ince,zincir,kadın,minimalist","{""kullanim"": [""günlük"", ""özel gün""], ""ozellik"": [""gümüş"", ""45cm"", ""minimalist""], ""hedef"": [""kadın""]}",299
Kolye Altın Kaplama Kalp Kolye Kadın,Altın kaplama kalp sarkıtlı kadın kolyesi; sevgililer günü ve doğum günü için,Aksesuar,Takı,Kadın,Kolye,"altın kaplama,kalp sarkıt,hediyelik,alerji yapmaz,ayarlanabilir","kolye,altın,kalp,kadın,hediye,sevgililer","{""kullanim"": [""hediye"", ""özel gün"", ""günlük""], ""ozellik"": [""altın kaplama"", ""kalp sarkıt"", ""alerji yapmaz""], ""hedef"": [""kadın""]}",349
Bileklik Deri Örgü Erkek Kahverengi,El yapımı kahverengi deri örgü erkek bilekliği; manyetik tokalı,Aksesuar,Takı,Erkek,Bileklik,"hakiki deri,el yapımı,örgü,manyetik toka,erkek","bileklik,deri,örgü,erkek,el yapımı,manyetik","{""kullanim"": [""günlük"", ""şık kombinler""], ""ozellik"": [""hakiki deri"", ""el yapımı"", ""manyetik toka""], ""hedef"": [""erkek""]}",199
Kanvas Tote Bag Büyük Unisex,"Büyük boy kanvas tote bag; alışveriş, plaj ve günlük kullanım için dayanıklı",Aksesuar,Çanta,Unisex,Tote Bag,"kanvas,büyük,dayanıklı,alışveriş,çevre dostu","çanta,tote,kanvas,büyük,alışveriş,çevre dostu","{""kullanim"": [""alışveriş"", ""plaj"", ""günlük""], ""ozellik"": [""kanvas"", ""büyük"", ""dayanıklı""]}",249
